contract,date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice
BTC-27SEP19-3500-P,2019-02-19,BTC,27SEP19,3500,P,0.12300000000000001,59.9,1,3937.16
BTC-27SEP19-3500-P,2019-02-20,BTC,27SEP19,3500,P,0.1255,60.34,3,3927.06
BTC-27SEP19-3500-P,2019-02-21,BTC,27SEP19,3500,P,0.1235,59.2,1,3907.51
BTC-27SEP19-3500-P,2019-02-23,BTC,27SEP19,3500,P,0.113,60.06,1,4041.03
BTC-27SEP19-3500-P,2019-02-24,BTC,27SEP19,3500,P,0.1625,65.08,3,3761.1
BTC-27SEP19-3500-P,2019-02-25,BTC,27SEP19,3500,P,0.1445,59.75,1,3770.19
BTC-27SEP19-3500-P,2019-02-27,BTC,27SEP19,3500,P,0.1355,58.93,2,3819.37
BTC-27SEP19-3500-P,2019-02-28,BTC,27SEP19,3500,P,0.1365,59.03,1,3804.76
BTC-27SEP19-3500-P,2019-03-02,BTC,27SEP19,3500,P,0.131,57.43,2,3800.52
BTC-27SEP19-3500-P,2019-03-03,BTC,27SEP19,3500,P,0.131,57.63,1,3807.68
BTC-27SEP19-3500-P,2019-03-04,BTC,27SEP19,3500,P,0.135,58.55,1,3793.17
BTC-27SEP19-3500-P,2019-03-06,BTC,27SEP19,3500,P,0.1265,59.01,11,3844.97
BTC-27SEP19-3500-P,2019-03-07,BTC,27SEP19,3500,P,0.121,57.88,1,3864.77
BTC-27SEP19-3500-P,2019-03-09,BTC,27SEP19,3500,P,0.1235,59.76,1,3889.64
BTC-27SEP19-3500-P,2019-03-12,BTC,27SEP19,3500,P,0.121,58.57,1,3869.88
BTC-27SEP19-3500-P,2019-03-14,BTC,27SEP19,3500,P,0.1265,59.84,1,3857.23
BTC-27SEP19-3500-P,2019-03-15,BTC,27SEP19,3500,P,0.12,58.13,2,3865.58
BTC-27SEP19-3500-P,2019-03-16,BTC,27SEP19,3500,P,0.1085,59.29,2,3996.38
BTC-27SEP19-3500-P,2019-03-18,BTC,27SEP19,3500,P,0.1025,56.68,14,3974.75
BTC-27SEP19-3500-P,2019-03-19,BTC,27SEP19,3500,P,0.1055,57.89,4,3972.92
BTC-27SEP19-3500-P,2019-03-21,BTC,27SEP19,3500,P,0.108,58.35,1,3962.75
BTC-27SEP19-3500-P,2019-03-22,BTC,27SEP19,3500,P,0.103,57.07,1,3977.32
BTC-27SEP19-3500-P,2019-03-23,BTC,27SEP19,3500,P,0.099,56.05,2,3988.72
BTC-27SEP19-3500-P,2019-03-25,BTC,27SEP19,3500,P,0.105,55.46,10,3905.45
BTC-27SEP19-3500-P,2019-03-26,BTC,27SEP19,3500,P,0.1105,56.19,2,3901.77
BTC-27SEP19-3500-P,2019-03-27,BTC,27SEP19,3500,P,0.099,56.24,6,4003.25
BTC-27SEP19-3500-P,2019-03-28,BTC,27SEP19,3500,P,0.094,54.91,5,4006.18
BTC-27SEP19-3500-P,2019-03-29,BTC,27SEP19,3500,P,0.084,54.46,2,4083.77
BTC-27SEP19-3500-P,2019-04-01,BTC,27SEP19,3500,P,0.085,56.78,5,4124.9
BTC-27SEP19-3500-P,2019-04-02,BTC,27SEP19,3500,P,0.049,59.61,1,4705.49
BTC-27SEP19-3500-P,2019-04-03,BTC,27SEP19,3500,P,0.0385,58.61,2,4934.3
BTC-27SEP19-3500-P,2019-04-04,BTC,27SEP19,3500,P,0.051,68.55,1,5025.27
BTC-27SEP19-3500-P,2019-04-05,BTC,27SEP19,3500,P,0.047,67.38,1,5045.82
BTC-27SEP19-3500-P,2019-04-06,BTC,27SEP19,3500,P,0.0375,64.47,1,5145.12
BTC-27SEP19-3500-P,2019-04-08,BTC,27SEP19,3500,P,0.0375,68.63,1,5276.83
BTC-27SEP19-3500-P,2019-04-09,BTC,27SEP19,3500,P,0.0345,64.68,4,5221.11
BTC-27SEP19-3500-P,2019-04-11,BTC,27SEP19,3500,P,0.039,63.58,1,5048.24
BTC-27SEP19-3500-P,2019-04-15,BTC,27SEP19,3500,P,0.0395,63.39,1,5023.24
BTC-27SEP19-3500-P,2019-04-17,BTC,27SEP19,3500,P,0.0325,64.16,1,5216.32
BTC-27SEP19-3500-P,2019-04-18,BTC,27SEP19,3500,P,0.028,61.88,2,5264.5
BTC-27SEP19-3500-P,2019-04-20,BTC,27SEP19,3500,P,0.027000000000000003,61.64,13,5279.81
BTC-27SEP19-3500-P,2019-04-21,BTC,27SEP19,3500,P,0.027000000000000003,61.61,8,5275.07
BTC-27SEP19-3500-P,2019-04-22,BTC,27SEP19,3500,P,0.024,62.75,11,5426.29
BTC-27SEP19-3500-P,2019-04-23,BTC,27SEP19,3500,P,0.024,64.79,1,5524.0
BTC-27SEP19-3500-P,2019-04-24,BTC,27SEP19,3500,P,0.0255,63.51,10,5409.59
BTC-27SEP19-3500-P,2019-04-25,BTC,27SEP19,3500,P,0.032,61.33,4,5093.54
BTC-27SEP19-3500-P,2019-04-26,BTC,27SEP19,3500,P,0.028,62.67,1,5270.54
BTC-27SEP19-3500-P,2019-04-27,BTC,27SEP19,3500,P,0.0305,62.06,1,5154.02
BTC-27SEP19-3500-P,2019-04-28,BTC,27SEP19,3500,P,0.0315,61.79,1,5114.29
BTC-27SEP19-3500-P,2019-04-30,BTC,27SEP19,3500,P,0.0305,62.25,2,5159.37
BTC-27SEP19-3500-P,2019-05-01,BTC,27SEP19,3500,P,0.0265,62.73,3,5331.29
BTC-27SEP19-3500-P,2019-05-03,BTC,27SEP19,3500,P,0.019,65.19,2,5705.66
BTC-27SEP19-3500-P,2019-05-04,BTC,27SEP19,3500,P,0.0165,64.73,5,5819.73
BTC-27SEP19-3500-P,2019-05-07,BTC,27SEP19,3500,P,0.0165,66.52,1,5868.84
BTC-27SEP19-3500-P,2019-05-08,BTC,27SEP19,3500,P,0.017,66.64,2,5884.65
BTC-27SEP19-3500-P,2019-05-09,BTC,27SEP19,3500,P,0.014,66.11,4,6060.64
BTC-27SEP19-3500-P,2019-05-10,BTC,27SEP19,3500,P,0.016,72.06,2,6277.39
BTC-27SEP19-3500-P,2019-05-11,BTC,27SEP19,3500,P,0.0165,85.19,2,6969.43
BTC-27SEP19-3500-P,2019-05-12,BTC,27SEP19,3500,P,0.0165,92.44,5,7488.47
BTC-12APR19-5250-P,2019-04-03,BTC,12APR19,5250,P,0.0595,92.99,12,5217.85
BTC-12APR19-5250-P,2019-04-04,BTC,12APR19,5250,P,0.091,71.48,1,4878.35
BTC-12APR19-5250-P,2019-04-05,BTC,12APR19,5250,P,0.068,75.01,3,5020.43
BTC-12APR19-5250-P,2019-04-06,BTC,12APR19,5250,P,0.046,73.7,7,5159.22
BTC-12APR19-5250-P,2019-04-07,BTC,12APR19,5250,P,0.042,71.82,12,5152.79
BTC-12APR19-5250-P,2019-04-08,BTC,12APR19,5250,P,0.0275,76.43,15,5272.39
BTC-12APR19-5250-P,2019-04-09,BTC,12APR19,5250,P,0.0215,53.36,14,5212.15
BTC-12APR19-5250-P,2019-04-10,BTC,12APR19,5250,P,0.011,63.13,22,5300.45
BTC-12APR19-5250-P,2019-04-11,BTC,12APR19,5250,P,0.036000000000000004,0.0,47,5040.38
ETH-29MAR19-120-C,2019-03-25,ETH,29MAR19,120,C,0.095,82.31,2,131.8
ETH-29MAR19-120-C,2019-03-26,ETH,29MAR19,120,C,0.096,0.0,1,132.74
ETH-29MAR19-120-C,2019-03-27,ETH,29MAR19,120,C,0.134,147.49,1,137.89
ETH-29MAR19-120-C,2019-03-28,ETH,29MAR19,120,C,0.126,0.0,1,137.58
BTC-15MAR19-4250-C,2019-03-01,BTC,15MAR19,4250,C,0.006999999999999999,51.42,16,3811.02
BTC-15MAR19-4250-C,2019-03-02,BTC,15MAR19,4250,C,0.005,48.71,5,3805.73
BTC-15MAR19-4250-C,2019-03-03,BTC,15MAR19,4250,C,0.004,48.64,1,3793.0
BTC-15MAR19-4250-C,2019-03-04,BTC,15MAR19,4250,C,0.002,49.78,2,3707.59
BTC-15MAR19-4250-C,2019-03-05,BTC,15MAR19,4250,C,0.0045,50.64,9,3843.04
BTC-15MAR19-4250-C,2019-03-06,BTC,15MAR19,4250,C,0.0035,49.41,13,3853.91
BTC-15MAR19-4250-C,2019-03-07,BTC,15MAR19,4250,C,0.0015,40.96,4,3868.72
BTC-15MAR19-4250-C,2019-03-08,BTC,15MAR19,4250,C,0.002,51.46,34,3831.08
BTC-15MAR19-4250-C,2019-03-09,BTC,15MAR19,4250,C,0.0015,46.59,15,3889.42
BTC-15MAR19-4250-C,2019-03-10,BTC,15MAR19,4250,C,0.0005,40.52,4,3905.89
BTC-15MAR19-4250-C,2019-03-11,BTC,15MAR19,4250,C,0.0005,51.36,2,3838.92
BTC-15MAR19-4250-C,2019-03-12,BTC,15MAR19,4250,C,0.001,62.33,10,3868.78
BTC-5APR19-5000-C,2019-04-02,BTC,5APR19,5000,C,0.022,88.42,53,4931.01
BTC-5APR19-5000-C,2019-04-03,BTC,5APR19,5000,C,0.0235,100.52,122,4991.76
BTC-5APR19-5000-C,2019-04-04,BTC,5APR19,5000,C,0.0075,101.53,101,4926.7
BTC-5APR19-5000-C,2019-04-05,BTC,5APR19,5000,C,0.004,104.03,14,4954.26
BTC-27SEP19-11000-C,2019-02-18,BTC,27SEP19,11000,C,0.0055,64.44,3,3870.01
BTC-27SEP19-11000-C,2019-02-21,BTC,27SEP19,11000,C,0.0025,57.63,6,3897.06
BTC-27SEP19-11000-C,2019-02-23,BTC,27SEP19,11000,C,0.006,65.22,1,3927.25
BTC-27SEP19-11000-C,2019-02-24,BTC,27SEP19,11000,C,0.0095,67.58,4,4140.41
BTC-27SEP19-11000-C,2019-02-25,BTC,27SEP19,11000,C,0.006,66.99,4,3848.74
BTC-27SEP19-11000-C,2019-02-28,BTC,27SEP19,11000,C,0.005,66.12,1,3804.16
BTC-27SEP19-11000-C,2019-03-05,BTC,27SEP19,11000,C,0.0065,69.02,2,3832.5
BTC-27SEP19-11000-C,2019-03-07,BTC,27SEP19,11000,C,0.005,66.17,2,3868.95
BTC-27SEP19-11000-C,2019-03-08,BTC,27SEP19,11000,C,0.0065,68.87,3,3886.43
BTC-27SEP19-11000-C,2019-03-09,BTC,27SEP19,11000,C,0.006999999999999999,69.6,1,3902.43
BTC-27SEP19-11000-C,2019-03-11,BTC,27SEP19,11000,C,0.005,67.26,1,3847.44
BTC-27SEP19-11000-C,2019-03-12,BTC,27SEP19,11000,C,0.005,67.82,3,3801.85
BTC-27SEP19-11000-C,2019-03-14,BTC,27SEP19,11000,C,0.005,67.68,2,3853.39
BTC-27SEP19-11000-C,2019-03-15,BTC,27SEP19,11000,C,0.005,67.24,1,3901.99
BTC-27SEP19-11000-C,2019-03-22,BTC,27SEP19,11000,C,0.0055,68.46,2,3975.71
BTC-27SEP19-11000-C,2019-03-23,BTC,27SEP19,11000,C,0.0055,68.71,3,3975.05
BTC-27SEP19-11000-C,2019-03-24,BTC,27SEP19,11000,C,0.005,68.13,2,3957.61
BTC-27SEP19-11000-C,2019-03-25,BTC,27SEP19,11000,C,0.005,69.0,3,3907.42
BTC-27SEP19-11000-C,2019-03-27,BTC,27SEP19,11000,C,0.005,68.26,2,4008.21
BTC-27SEP19-11000-C,2019-03-28,BTC,27SEP19,11000,C,0.0055,69.37,1,4008.92
BTC-27SEP19-11000-C,2019-03-30,BTC,27SEP19,11000,C,0.0055,68.39,1,4096.22
BTC-27SEP19-11000-C,2019-04-01,BTC,27SEP19,11000,C,0.0075,72.11,1,4114.27
BTC-27SEP19-11000-C,2019-04-02,BTC,27SEP19,11000,C,0.004,56.75,2,4791.7
BTC-27SEP19-11000-C,2019-04-03,BTC,27SEP19,11000,C,0.024,74.79,3,5157.84
BTC-27SEP19-11000-C,2019-04-06,BTC,27SEP19,11000,C,0.0215,74.71,2,5030.26
BTC-27SEP19-11000-C,2019-04-07,BTC,27SEP19,11000,C,0.017,69.64,1,5139.9
BTC-27SEP19-11000-C,2019-04-08,BTC,27SEP19,11000,C,0.02,71.2,3,5232.15
BTC-27SEP19-11000-C,2019-04-10,BTC,27SEP19,11000,C,0.026000000000000002,73.43,4,5452.36
BTC-27SEP19-11000-C,2019-04-11,BTC,27SEP19,11000,C,0.0205,75.23,1,5065.83
BTC-27SEP19-11000-C,2019-04-12,BTC,27SEP19,11000,C,0.0215,76.1,5,5072.84
BTC-27SEP19-11000-C,2019-04-13,BTC,27SEP19,11000,C,0.0405,89.81,1,5080.32
BTC-27SEP19-11000-C,2019-04-15,BTC,27SEP19,11000,C,0.0215,77.03,2,5046.01
BTC-27SEP19-11000-C,2019-04-16,BTC,27SEP19,11000,C,0.0185,72.58,2,5210.14
BTC-27SEP19-11000-C,2019-04-18,BTC,27SEP19,11000,C,0.017,71.05,1,5243.17
BTC-27SEP19-11000-C,2019-04-22,BTC,27SEP19,11000,C,0.022,74.34,1,5394.13
BTC-27SEP19-11000-C,2019-04-23,BTC,27SEP19,11000,C,0.0215,72.46,1,5515.16
BTC-27SEP19-11000-C,2019-04-24,BTC,27SEP19,11000,C,0.021,73.19,3,5476.11
BTC-27SEP19-11000-C,2019-04-25,BTC,27SEP19,11000,C,0.0175,75.88,5,5104.81
BTC-27SEP19-11000-C,2019-04-26,BTC,27SEP19,11000,C,0.0165,75.67,2,5051.03
BTC-27SEP19-11000-C,2019-04-29,BTC,27SEP19,11000,C,0.016,74.89,1,5148.52
BTC-27SEP19-11000-C,2019-04-30,BTC,27SEP19,11000,C,0.017,74.79,1,5251.87
BTC-27SEP19-11000-C,2019-05-01,BTC,27SEP19,11000,C,0.0175,74.51,1,5327.3
BTC-27SEP19-11000-C,2019-05-02,BTC,27SEP19,11000,C,0.0175,74.58,2,5368.99
BTC-27SEP19-11000-C,2019-05-03,BTC,27SEP19,11000,C,0.0185,73.89,2,5479.51
BTC-27SEP19-11000-C,2019-05-05,BTC,27SEP19,11000,C,0.026,76.2,5,5754.71
BTC-27SEP19-11000-C,2019-05-06,BTC,27SEP19,11000,C,0.0225,74.19,9,5713.67
BTC-27SEP19-11000-C,2019-05-07,BTC,27SEP19,11000,C,0.0245,73.79,1,5863.05
BTC-27SEP19-11000-C,2019-05-09,BTC,27SEP19,11000,C,0.0315,76.59,6,6169.3
BTC-27SEP19-11000-C,2019-05-10,BTC,27SEP19,11000,C,0.0345,76.85,3,6323.06
BTC-27SEP19-11000-C,2019-05-11,BTC,27SEP19,11000,C,0.065,79.52,12,7230.87
BTC-27SEP19-11000-C,2019-05-12,BTC,27SEP19,11000,C,0.075,83.82,3,7368.82
BTC-27DEC19-4500-C,2019-03-30,BTC,27DEC19,4500,C,0.136,51.68,2,4074.44
BTC-27DEC19-4500-C,2019-03-31,BTC,27DEC19,4500,C,0.15,55.7,1,4091.4
BTC-27DEC19-4500-C,2019-04-02,BTC,27DEC19,4500,C,0.22,59.32,1,4711.64
BTC-27DEC19-4500-C,2019-04-06,BTC,27DEC19,4500,C,0.278,68.79,1,5053.12
BTC-27DEC19-4500-C,2019-04-08,BTC,27DEC19,4500,C,0.28300000000000003,63.54,1,5276.39
BTC-27DEC19-4500-C,2019-04-14,BTC,27DEC19,4500,C,0.23399999999999999,57.32,1,5032.13
BTC-27DEC19-4500-C,2019-04-17,BTC,27DEC19,4500,C,0.24600000000000002,55.12,1,5199.96
BTC-27DEC19-4500-C,2019-04-26,BTC,27DEC19,4500,C,0.2335,56.92,2,5078.65
BTC-27DEC19-4500-C,2019-05-06,BTC,27DEC19,4500,C,0.302,65.99,1,5633.28
BTC-27DEC19-4500-C,2019-05-09,BTC,27DEC19,4500,C,0.32299999999999995,60.28,7,6136.23
BTC-22FEB19-3875-P,2019-02-14,BTC,22FEB19,3875,P,0.0875,45.1,1,3574.71
BTC-22FEB19-3875-P,2019-02-15,BTC,22FEB19,3875,P,0.0935,63.74,3,3569.56
BTC-22FEB19-3875-P,2019-02-17,BTC,22FEB19,3875,P,0.07,52.93,1,3635.21
BTC-22FEB19-3875-P,2019-02-18,BTC,22FEB19,3875,P,0.025,63.07,27,3868.87
BTC-22FEB19-3875-P,2019-02-19,BTC,22FEB19,3875,P,0.0185,61.64,68,3886.8
BTC-22FEB19-3875-P,2019-02-20,BTC,22FEB19,3875,P,0.006999999999999999,51.67,39,3932.22
BTC-22FEB19-3875-P,2019-02-21,BTC,22FEB19,3875,P,0.0065,54.36,31,3893.55
BTC-19APR19-6000-C,2019-04-05,BTC,19APR19,6000,C,0.0115,82.72,1,5005.53
BTC-19APR19-6000-C,2019-04-07,BTC,19APR19,6000,C,0.013,77.01,4,5264.76
BTC-19APR19-6000-C,2019-04-08,BTC,19APR19,6000,C,0.012,77.19,19,5283.52
BTC-19APR19-6000-C,2019-04-09,BTC,19APR19,6000,C,0.004,63.83,5,5196.22
BTC-19APR19-6000-C,2019-04-10,BTC,19APR19,6000,C,0.005,64.93,6,5286.66
BTC-19APR19-6000-C,2019-04-11,BTC,19APR19,6000,C,0.002,69.41,4,5067.85
BTC-19APR19-6000-C,2019-04-12,BTC,19APR19,6000,C,0.0015,68.48,3,5093.34
BTC-19APR19-6000-C,2019-04-15,BTC,19APR19,6000,C,0.0005,87.19,8,4988.1
BTC-19APR19-6000-C,2019-04-16,BTC,19APR19,6000,C,0.0005,81.31,5,5205.9
ETH-27SEP19-240-P,2019-03-27,ETH,27SEP19,240,P,0.7829999999999999,66.83,1,136.71
ETH-27SEP19-240-P,2019-04-08,ETH,27SEP19,240,P,0.386,75.49,1,179.14
ETH-27SEP19-240-P,2019-04-10,ETH,27SEP19,240,P,0.353,72.37,1,181.43
ETH-27SEP19-240-P,2019-04-16,ETH,27SEP19,240,P,0.507,68.14,2,161.67
ETH-27SEP19-240-P,2019-04-25,ETH,27SEP19,240,P,0.5670000000000001,54.3,2,152.79
ETH-27SEP19-240-P,2019-04-27,ETH,27SEP19,240,P,0.527,58.42,1,157.5
ETH-27SEP19-240-P,2019-05-03,ETH,27SEP19,240,P,0.506,75.91,2,166.12
ETH-27SEP19-240-P,2019-05-04,ETH,27SEP19,240,P,0.519,63.81,1,160.02
ETH-27SEP19-240-P,2019-05-06,ETH,27SEP19,240,P,0.472,63.24,1,166.03
ETH-27SEP19-240-P,2019-05-11,ETH,27SEP19,240,P,0.387,87.11,1,188.91
ETH-27SEP19-260-C,2019-03-28,ETH,27SEP19,260,C,0.04,74.55,3,137.65
ETH-27SEP19-260-C,2019-03-29,ETH,27SEP19,260,C,0.046,76.13,5,140.45
ETH-27SEP19-260-C,2019-03-30,ETH,27SEP19,260,C,0.05,75.34,2,145.42
ETH-27SEP19-260-C,2019-03-31,ETH,27SEP19,260,C,0.039,71.91,1,140.31
ETH-27SEP19-260-C,2019-04-02,ETH,27SEP19,260,C,0.067,77.36,5,155.58
ETH-27SEP19-260-C,2019-04-03,ETH,27SEP19,260,C,0.108,82.19,1,174.65
ETH-27SEP19-260-C,2019-04-06,ETH,27SEP19,260,C,0.09,81.41,1,166.94
ETH-27SEP19-260-C,2019-04-07,ETH,27SEP19,260,C,0.093,77.05,1,173.38
ETH-27SEP19-260-C,2019-04-08,ETH,27SEP19,260,C,0.124,84.84,3,179.04
ETH-27SEP19-260-C,2019-04-11,ETH,27SEP19,260,C,0.078,77.59,2,164.45
ETH-27SEP19-260-C,2019-04-12,ETH,27SEP19,260,C,0.076,77.29,1,165.29
ETH-27SEP19-260-C,2019-04-15,ETH,27SEP19,260,C,0.063,75.42,1,160.01
ETH-27SEP19-260-C,2019-04-16,ETH,27SEP19,260,C,0.065,74.44,1,164.27
ETH-27SEP19-260-C,2019-04-18,ETH,27SEP19,260,C,0.076,74.48,1,172.38
ETH-27SEP19-260-C,2019-04-19,ETH,27SEP19,260,C,0.078,75.37,1,173.12
ETH-27SEP19-260-C,2019-04-21,ETH,27SEP19,260,C,0.071,75.35,2,169.08
ETH-27SEP19-260-C,2019-04-23,ETH,27SEP19,260,C,0.068,73.5,1,171.04
ETH-27SEP19-260-C,2019-04-24,ETH,27SEP19,260,C,0.051,71.17,3,162.21
ETH-27SEP19-260-C,2019-04-25,ETH,27SEP19,260,C,0.048,68.9,1,164.38
ETH-27SEP19-260-C,2019-04-26,ETH,27SEP19,260,C,0.04,72.25,2,150.39
ETH-27SEP19-260-C,2019-04-27,ETH,27SEP19,260,C,0.042,70.46,1,156.39
ETH-27SEP19-260-C,2019-04-28,ETH,27SEP19,260,C,0.038,70.63,3,154.18
ETH-27SEP19-260-C,2019-04-29,ETH,27SEP19,260,C,0.036000000000000004,72.32,1,149.43
ETH-27SEP19-260-C,2019-04-30,ETH,27SEP19,260,C,0.039,71.14,1,155.07
ETH-27SEP19-260-C,2019-05-02,ETH,27SEP19,260,C,0.042,72.25,1,157.46
ETH-27SEP19-260-C,2019-05-03,ETH,27SEP19,260,C,0.056,74.3,1,166.95
ETH-27SEP19-260-C,2019-05-04,ETH,27SEP19,260,C,0.048,73.81,2,160.49
ETH-27SEP19-260-C,2019-05-06,ETH,27SEP19,260,C,0.052000000000000005,73.37,2,165.88
ETH-27SEP19-260-C,2019-05-07,ETH,27SEP19,260,C,0.061,77.01,3,167.19
ETH-27SEP19-260-C,2019-05-09,ETH,27SEP19,260,C,0.063,79.65,3,167.17
ETH-27SEP19-260-C,2019-05-10,ETH,27SEP19,260,C,0.062,77.3,1,170.74
ETH-27SEP19-260-C,2019-05-11,ETH,27SEP19,260,C,0.118,86.97,10,195.82
ETH-27SEP19-260-C,2019-05-12,ETH,27SEP19,260,C,0.12300000000000001,85.62,2,201.99
BTC-8MAR19-3375-C,2019-03-05,BTC,8MAR19,3375,C,0.124,100.52,1,3844.11
BTC-8MAR19-3375-C,2019-03-06,BTC,8MAR19,3375,C,0.1235,120.16,3,3842.84
BTC-24MAY19-6000-C,2019-05-10,BTC,24MAY19,6000,C,0.067,51.93,1,6292.85
BTC-24MAY19-6000-C,2019-05-11,BTC,24MAY19,6000,C,0.19,91.19,3,7329.23
BTC-24MAY19-6000-C,2019-05-12,BTC,24MAY19,6000,C,0.1905,122.12,1,7201.77
BTC-27DEC19-2000-P,2019-03-31,BTC,27DEC19,2000,P,0.012,57.9,1,4087.16
BTC-27DEC19-2000-P,2019-04-01,BTC,27DEC19,2000,P,0.015,61.82,1,4124.03
BTC-27DEC19-2000-P,2019-04-02,BTC,27DEC19,2000,P,0.011,67.54,2,4733.13
BTC-27DEC19-2000-P,2019-04-08,BTC,27DEC19,2000,P,0.013000000000000001,79.98,1,5285.12
BTC-27DEC19-2000-P,2019-04-15,BTC,27DEC19,2000,P,0.0105,72.29,1,5022.46
BTC-27DEC19-2000-P,2019-04-17,BTC,27DEC19,2000,P,0.008,71.46,2,5226.65
BTC-27DEC19-2000-P,2019-04-23,BTC,27DEC19,2000,P,0.0065,73.05,1,5541.75
BTC-27DEC19-2000-P,2019-04-27,BTC,27DEC19,2000,P,0.0095,73.89,1,5152.23
BTC-27DEC19-2000-P,2019-04-30,BTC,27DEC19,2000,P,0.0095,75.11,4,5230.32
BTC-27DEC19-2000-P,2019-05-05,BTC,27DEC19,2000,P,0.0085,80.89,2,5704.22
BTC-27DEC19-2000-P,2019-05-06,BTC,27DEC19,2000,P,0.008,80.33,1,5721.19
ETH-10MAY19-130-C,2019-05-01,ETH,10MAY19,130,C,0.182,84.69,1,158.32
ETH-10MAY19-130-C,2019-05-02,ETH,10MAY19,130,C,0.188,83.72,1,159.65
ETH-10MAY19-130-C,2019-05-04,ETH,10MAY19,130,C,0.183,101.29,2,158.55
BTC-5APR19-4125-C,2019-03-22,BTC,5APR19,4125,C,0.0165,40.53,5,3987.2
BTC-5APR19-4125-C,2019-03-24,BTC,5APR19,4125,C,0.014,41.44,1,3968.26
BTC-5APR19-4125-C,2019-03-25,BTC,5APR19,4125,C,0.0085,43.08,20,3886.72
BTC-5APR19-4125-C,2019-03-26,BTC,5APR19,4125,C,0.0095,44.88,15,3911.09
BTC-5APR19-4125-C,2019-03-27,BTC,5APR19,4125,C,0.016,43.42,39,4030.49
BTC-5APR19-4125-C,2019-03-28,BTC,5APR19,4125,C,0.013,42.78,19,4010.97
BTC-5APR19-4125-C,2019-03-29,BTC,5APR19,4125,C,0.018000000000000002,41.55,38,4088.0
BTC-5APR19-4125-C,2019-03-30,BTC,5APR19,4125,C,0.0175,46.29,50,4080.46
BTC-5APR19-4125-C,2019-03-31,BTC,5APR19,4125,C,0.0135,38.84,34,4094.12
BTC-5APR19-4125-C,2019-04-01,BTC,5APR19,4125,C,0.015,36.91,41,4130.9
BTC-5APR19-4125-C,2019-04-02,BTC,5APR19,4125,C,0.161,101.19,101,4914.16
BTC-5APR19-4125-C,2019-04-03,BTC,5APR19,4125,C,0.1,0.0,23,4854.22
BTC-5APR19-4125-C,2019-04-04,BTC,5APR19,4125,C,0.154,0.0,2,4892.45
BTC-27DEC19-7000-P,2019-05-11,BTC,27DEC19,7000,P,0.2425,69.01,1,6773.48
ETH-28JUN19-300-C,2019-04-04,ETH,28JUN19,300,C,0.018000000000000002,85.82,1,160.39
ETH-28JUN19-300-C,2019-04-08,ETH,28JUN19,300,C,0.03,86.22,11,179.29
ETH-28JUN19-300-C,2019-04-09,ETH,28JUN19,300,C,0.024,81.75,7,177.84
ETH-28JUN19-300-C,2019-04-10,ETH,28JUN19,300,C,0.023,78.36,1,181.89
ETH-28JUN19-300-C,2019-04-11,ETH,28JUN19,300,C,0.017,86.24,6,165.16
ETH-28JUN19-300-C,2019-04-12,ETH,28JUN19,300,C,0.016,86.25,2,164.2
ETH-28JUN19-300-C,2019-04-13,ETH,28JUN19,300,C,0.013000000000000001,83.9,1,163.72
ETH-28JUN19-300-C,2019-04-16,ETH,28JUN19,300,C,0.015,86.65,2,165.76
ETH-28JUN19-300-C,2019-04-22,ETH,28JUN19,300,C,0.013,84.95,1,169.3
ETH-28JUN19-300-C,2019-04-24,ETH,28JUN19,300,C,0.01,86.4,4,162.5
ETH-28JUN19-300-C,2019-04-26,ETH,28JUN19,300,C,0.01,94.0,2,152.42
ETH-28JUN19-300-C,2019-04-28,ETH,28JUN19,300,C,0.008,91.15,2,154.51
ETH-28JUN19-300-C,2019-04-29,ETH,28JUN19,300,C,0.006999999999999999,92.46,2,150.42
ETH-28JUN19-300-C,2019-04-30,ETH,28JUN19,300,C,0.006999999999999999,88.89,2,156.81
ETH-28JUN19-300-C,2019-05-03,ETH,28JUN19,300,C,0.01,90.52,1,167.03
ETH-28JUN19-300-C,2019-05-04,ETH,28JUN19,300,C,0.008,86.13,1,167.16
ETH-28JUN19-300-C,2019-05-06,ETH,28JUN19,300,C,0.01,88.17,4,172.87
ETH-28JUN19-300-C,2019-05-07,ETH,28JUN19,300,C,0.013,91.77,1,175.98
ETH-28JUN19-300-C,2019-05-10,ETH,28JUN19,300,C,0.013,97.27,1,173.75
ETH-28JUN19-300-C,2019-05-11,ETH,28JUN19,300,C,0.04,106.22,11,204.71
ETH-29MAR19-155-C,2019-03-22,ETH,29MAR19,155,C,0.002,62.28,11,136.04
ETH-29MAR19-155-C,2019-03-25,ETH,29MAR19,155,C,0.001,70.12,1,135.16
ETH-29MAR19-155-C,2019-03-27,ETH,29MAR19,155,C,0.001,91.34,1,137.76
ETH-28JUN19-210-P,2019-04-08,ETH,28JUN19,210,P,0.198,68.09,42,180.49
ETH-28JUN19-210-P,2019-04-09,ETH,28JUN19,210,P,0.221,72.6,11,176.75
ETH-28JUN19-210-P,2019-04-11,ETH,28JUN19,210,P,0.303,70.5,1,164.9
ETH-28JUN19-210-P,2019-04-12,ETH,28JUN19,210,P,0.29600000000000004,69.02,21,165.89
ETH-28JUN19-210-P,2019-04-13,ETH,28JUN19,210,P,0.324,70.02,1,162.84
ETH-28JUN19-210-P,2019-04-15,ETH,28JUN19,210,P,0.309,73.24,1,164.66
